wkt_geom;fid;protected;denotation;ref:gid;ref:INSPIRE;natural;name;species:pl;species;url:crfop
Point (12.33585868917018402 47.67420745615329025);1103;yes;natural_monument;71697;PL.ZIPOP.1393.PP.1218013.2737;tree;;Platan klonolistny;Platanus xacerifolia;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218013.2737
Point (12.33586672909683024 47.67420275630796311);1096;yes;natural_monument;71687;PL.ZIPOP.1393.PP.1217042.2636;tree;;Brzoza;Betula sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1217042.2636
Point (12.33585941261017993 47.67420739868495616);1097;yes;natural_monument;71691;PL.ZIPOP.1393.PP.1218013.2655;tree;;Wiśnia ptasia;Prunus avium;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218013.2655
Point (12.33586685109442449 47.67420337261540908);1098;yes;natural_monument;71690;PL.ZIPOP.1393.PP.1217052.2639;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1217052.2639
Point (12.3358595349385407 47.67420743806236061);1099;yes;natural_monument;71693;PL.ZIPOP.1393.PP.1218013.2675;tree;;Wiąz górski;Ulmus glabra;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218013.2675
Point (12.33586121214192666 47.67420874652918883);1140;yes;natural_monument;71735;PL.ZIPOP.1393.PP.1218062.2706;tree;;Jesion wyniosły;Fraxinus excelsior;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2706
Point (12.3358612167605628 47.67420874567671518);1141;yes;natural_monument;71738;PL.ZIPOP.1393.PP.1218062.2707;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2707
Point (12.33586122180219213 47.67420874585189239);1142;yes;natural_monument;71737;PL.ZIPOP.1393.PP.1218062.2707;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2707
Point (12.3358612215783161 47.67420876038619326);1143;yes;natural_monument;71740;PL.ZIPOP.1393.PP.1218062.2710;tree;;Klon pospolity;Acer platanoides;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2710
Point (12.3358612207145093 47.67420874675898546);1136;yes;natural_monument;71731;PL.ZIPOP.1393.PP.1218062.2701;tree;;Platan klonolistny;Platanus xacerifolia;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2701
Point (12.33586123722062133 47.67420874018450405);1137;yes;natural_monument;71734;PL.ZIPOP.1393.PP.1218062.2705;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2705
Point (12.335861209017148 47.67420874833960198);1138;yes;natural_monument;71733;PL.ZIPOP.1393.PP.1218062.2703;tree;;Klon pospolity;Acer platanoides;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2703
Point (12.33586122237416127 47.67420874404890441);1139;yes;natural_monument;71736;PL.ZIPOP.1393.PP.1218062.2707;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2707
Point (12.33586123313229521 47.6742087515615367);1148;yes;natural_monument;71743;PL.ZIPOP.1393.PP.1218062.2713;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2713
Point (12.33586124434641285 47.67420875714648787);1149;yes;natural_monument;71746;PL.ZIPOP.1393.PP.1218062.2717;tree;;Klon pospolity;Acer platanoides;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2717
Point (12.33586123736979623 47.67420875765760258);1150;yes;natural_monument;71745;PL.ZIPOP.1393.PP.1218062.2716;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2716
Point (12.33586124852770283 47.67420875460782526);1151;yes;natural_monument;71748;PL.ZIPOP.1393.PP.1218062.2719;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2719
Point (12.33586122035417176 47.67420875919124512);1144;yes;natural_monument;71739;PL.ZIPOP.1393.PP.1218062.2709;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2709
Point (12.33586122915821548 47.67420875825935411);1145;yes;natural_monument;71742;PL.ZIPOP.1393.PP.1218062.2712;tree;;Jesion wyniosły;Fraxinus excelsior;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2712
Point (12.3358612208971028 47.67420876052844392);1146;yes;natural_monument;71741;PL.ZIPOP.1393.PP.1218062.2711;tree;;Kasztanowiec zwyczajny;Aesculus hippocastanum;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2711
Point (12.3358612448810856 47.674208752112186);1147;yes;natural_monument;71744;PL.ZIPOP.1393.PP.1218062.2714;tree;;Kasztanowiec zwyczajny;Aesculus hippocastanum;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2714
Point (12.33586310971446132 47.67420849559164253);1124;yes;natural_monument;71717;PL.ZIPOP.1393.PP.1218022.2688;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218022.2688
Point (12.33586315734943994 47.67420800130314973);1125;yes;natural_monument;71720;PL.ZIPOP.1393.PP.1218033.2691;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218033.2691
Point (12.33586303835044617 47.6742077631749126);1126;yes;natural_monument;71719;PL.ZIPOP.1393.PP.1218033.2690;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218033.2690
Point (12.33586088928936064 47.67420701507086278);1127;yes;natural_monument;71723;PL.ZIPOP.1393.PP.1218052.2695;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218052.2695
Point (12.33586310825162791 47.67420849899703938);1120;yes;natural_monument;71713;PL.ZIPOP.1393.PP.1218022.2688;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218022.2688
Point (12.33586310981922729 47.67420849521911919);1121;yes;natural_monument;71716;PL.ZIPOP.1393.PP.1218022.2688;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218022.2688
Point (12.33586310814040132 47.67420850076867822);1122;yes;natural_monument;71715;PL.ZIPOP.1393.PP.1218022.2688;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218022.2688
Point (12.3358624206520151 47.67420866726219231);1123;yes;natural_monument;71718;PL.ZIPOP.1393.PP.1218022.2689;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218022.2689
Point (12.33586080153037123 47.67420891717834053);1132;yes;natural_monument;71727;PL.ZIPOP.1393.PP.1218062.2699;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2699
Point (12.33586123309039806 47.67420875106841294);1133;yes;natural_monument;71730;PL.ZIPOP.1393.PP.1218062.2700;tree;;Tulipanowiec;Liriodendron sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2700
Point (12.33586079957824033 47.67420891883525513);1134;yes;natural_monument;71729;PL.ZIPOP.1393.PP.1218062.2699;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2699
Point (12.33586120830196542 47.6742087476165608);1135;yes;natural_monument;71732;PL.ZIPOP.1393.PP.1218062.2702;tree;;Klon pospolity;Acer platanoides;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2702
Point (12.33586314298320197 47.67420789569265338);1128;yes;natural_monument;71721;PL.ZIPOP.1393.PP.1218033.2692;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218033.2692
Point (12.33586176527509615 47.67420731749358964);1129;yes;natural_monument;71726;PL.ZIPOP.1393.PP.1218052.2698;jaskinia;Lisia;brak danych;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218052.2698
Point (12.33586175698640552 47.67420731909994203);1130;yes;natural_monument;71725;PL.ZIPOP.1393.PP.1218052.2697;jaskinia;Mysiorowa Jama;brak danych;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218052.2697
Point (12.33586080133716401 47.67420891875438116);1131;yes;natural_monument;71728;PL.ZIPOP.1393.PP.1218062.2699;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2699
Point (12.33586121182183426 47.67420875110068579);1172;yes;natural_monument;71767;PL.ZIPOP.1393.PP.1218062.2742;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2742
Point (12.33586123777110544 47.6742087567215691);1173;yes;natural_monument;71770;PL.ZIPOP.1393.PP.1218062.2745;tree;Pendula;Jesion wyniosły;Fraxinus excelsior;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2745
Point (12.33586124348023638 47.67420874807187658);1174;yes;natural_monument;71769;PL.ZIPOP.1393.PP.1218062.2744;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2744
Point (12.33586123037143167 47.67420875012877701);1175;yes;natural_monument;71772;PL.ZIPOP.1393.PP.1218062.2747;tree;;Magnolia drzewiasta;Magnolia acuminata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2747
Point (12.33586122838875632 47.67420875645123601);1168;yes;natural_monument;71763;PL.ZIPOP.1393.PP.1218062.2736;tree;;Brzoza omszona;Betula pubescens;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2736
Point (12.33586124336623335 47.6742087501536389);1169;yes;natural_monument;71766;PL.ZIPOP.1393.PP.1218062.2741;tree;;Kasztanowiec zwyczajny;Aesculus hippocastanum;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2741
Point (12.3358612414546176 47.67420875222130405);1170;yes;natural_monument;71765;PL.ZIPOP.1393.PP.1218062.2739;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2739
Point (12.33586121647995526 47.67420875062946806);1171;yes;natural_monument;71768;PL.ZIPOP.1393.PP.1218062.2743;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2743
Point (12.33586124296030562 47.67420874939015363);1180;yes;natural_monument;71776;PL.ZIPOP.1393.PP.1218062.2752;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2752
Point (12.33586123867256923 47.67420874508618311);1181;yes;natural_monument;71779;PL.ZIPOP.1393.PP.1218062.2755;tree;;Kasztanowiec zwyczajny;Aesculus hippocastanum;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2755
Point (12.33586121431434712 47.67420874996250291);1182;yes;natural_monument;71778;PL.ZIPOP.1393.PP.1218062.2754;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2754
Point (12.33586121099954624 47.674208749902796);1183;yes;natural_monument;71782;PL.ZIPOP.1393.PP.1218062.2758;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2758
Point (12.33586122724017287 47.67420875106087408);1176;yes;natural_monument;71771;PL.ZIPOP.1393.PP.1218062.2746;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2746
Point (12.33586124106885329 47.67420874712410495);1177;yes;natural_monument;71774;PL.ZIPOP.1393.PP.1218062.2750;tree;;Jesion wyniosły;Fraxinus excelsior;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2750
Point (12.33586124318421007 47.67420874785873508);1178;yes;natural_monument;71773;PL.ZIPOP.1393.PP.1218062.2749;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2749
Point (12.33586121212428388 47.67420875204234676);1179;yes;natural_monument;71777;PL.ZIPOP.1393.PP.1218062.2753;tree;;Tulipanowiec amerykański;Liriodendron tulipifera;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2753
Point (12.33586123851879002 47.67420874235302364);1156;yes;natural_monument;71751;PL.ZIPOP.1393.PP.1218062.2722;tree;;Kasztanowiec zwyczajny;Aesculus hippocastanum;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2722
Point (12.33586123779922161 47.67420875593260376);1157;yes;natural_monument;71754;PL.ZIPOP.1393.PP.1218062.2727;tree;;Klon pospolity;Acer platanoides;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2727
Point (12.33586123276669788 47.67420875123846002);1158;yes;natural_monument;71753;PL.ZIPOP.1393.PP.1218062.2724;tree;;Kasztanowiec zwyczajny;Aesculus hippocastanum;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2724
Point (12.33586124637238512 47.67420875247464096);1159;yes;natural_monument;71756;PL.ZIPOP.1393.PP.1218062.2729;tree;;Kasztanowiec zwyczajny;Aesculus hippocastanum;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2729
Point (12.33586124455073652 47.67420875487046317);1152;yes;natural_monument;71747;PL.ZIPOP.1393.PP.1218062.2718;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2718
Point (12.33586123682967362 47.67420873972152151);1153;yes;natural_monument;71750;PL.ZIPOP.1393.PP.1218062.2721;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2721
Point (12.3358612182212859 47.67420875869780872);1154;yes;natural_monument;71749;PL.ZIPOP.1393.PP.1218062.2720;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2720
Point (12.33586122492543069 47.67420875433095517);1155;yes;natural_monument;71752;PL.ZIPOP.1393.PP.1218062.2723;tree;;Kasztanowiec zwyczajny;Aesculus hippocastanum;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2723
Point (12.33586124699915665 47.67420875287287174);1164;yes;natural_monument;71759;PL.ZIPOP.1393.PP.1218062.2732;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2732
Point (12.33586124052044397 47.67420875193005969);1165;yes;natural_monument;71762;PL.ZIPOP.1393.PP.1218062.2735;tree;;Tulipanowiec amerykański;Liriodendron tulipifera;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2735
Point (12.33586122130317619 47.6742087585624077);1166;yes;natural_monument;71761;PL.ZIPOP.1393.PP.1218062.2734;tree;;Klon jawor;Acer pseudoplatanus;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2734
Point (12.3358612393818845 47.67420874338471037);1167;yes;natural_monument;71764;PL.ZIPOP.1393.PP.1218062.2738;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2738
Point (12.33586124044912857 47.67420875394532231);1160;yes;natural_monument;71755;PL.ZIPOP.1393.PP.1218062.2728;tree;;Kasztanowiec zwyczajny;Aesculus hippocastanum;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2728
Point (12.3358612146988289 47.67420875418166304);1161;yes;natural_monument;71758;PL.ZIPOP.1393.PP.1218062.2731;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2731
Point (12.33586124507869819 47.6742087513366215);1162;yes;natural_monument;71757;PL.ZIPOP.1393.PP.1218062.2730;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2730
Point (12.33586122279288233 47.67420875654599399);1163;yes;natural_monument;71760;PL.ZIPOP.1393.PP.1218062.2733;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2733
Point (12.33586083363281283 47.67420814786364502);1204;yes;natural_monument;71804;PL.ZIPOP.1393.PP.1218082.2769;tree;Witan i Mikołaj;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218082.2769
Point (12.33586051287936769 47.67420723867741117);1205;yes;natural_monument;71807;PL.ZIPOP.1393.PP.1218093.2648;skałka;;brak danych;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218093.2648
Point (12.33586250244637483 47.67420825247496907);1206;yes;natural_monument;71806;PL.ZIPOP.1393.PP.1218093.2646;tree;;Cis pospolity;Taxus baccata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218093.2646
Point (12.33585920570747696 47.67420819103767116);1207;yes;natural_monument;71815;PL.ZIPOP.1393.PP.1218102.2669;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218102.2669
Point (12.33586032238540575 47.67420813474212338);1200;yes;natural_monument;71797;PL.ZIPOP.1393.PP.1218082.2767;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218082.2767
Point (12.33586032477768768 47.67420813378237909);1201;yes;natural_monument;71800;PL.ZIPOP.1393.PP.1218082.2767;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218082.2767
Point (12.33586032364037166 47.67420813457858486);1202;yes;natural_monument;71799;PL.ZIPOP.1393.PP.1218082.2767;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218082.2767
Point (12.33586082621778779 47.67420814663108075);1203;yes;natural_monument;71805;PL.ZIPOP.1393.PP.1218082.2769;tree;Witan i Mikołaj;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218082.2769
Point (12.33587059556259646 47.67420903429698598);1212;yes;natural_monument;71819;PL.ZIPOP.1393.PP.1219022.2773;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1219022.2773
Point (12.33586993864837744 47.67420859844592229);1213;yes;natural_monument;71825;PL.ZIPOP.1393.PP.1219022.2792;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1219022.2792
Point (12.33587023744681055 47.67420867466947954);1214;yes;natural_monument;71824;PL.ZIPOP.1393.PP.1219022.2779;tree;;Kasztanowiec zwyczajny;Aesculus hippocastanum;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1219022.2779
Point (12.33587059383786766 47.67420903619774464);1215;yes;natural_monument;71827;PL.ZIPOP.1393.PP.1219022.2825;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1219022.2825
Point (12.33586025189628721 47.67420734985594777);1208;yes;natural_monument;71808;PL.ZIPOP.1393.PP.1218093.2649;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218093.2649
Point (12.33587059996107627 47.67420903755566997);1209;yes;natural_monument;71818;PL.ZIPOP.1393.PP.1219022.2772;tree;;Dąb;Quercus sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1219022.2772
Point (12.33587059174548273 47.67420903807704491);1210;yes;natural_monument;71817;PL.ZIPOP.1393.PP.1219022.2771;tree;;Dąb;Quercus sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1219022.2771
Point (12.3358705922401839 47.67420903710520719);1211;yes;natural_monument;71820;PL.ZIPOP.1393.PP.1219022.2774;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1219022.2774
Point (12.33586123766244924 47.67420874280069398);1188;yes;natural_monument;71785;PL.ZIPOP.1393.PP.1218062.2762;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2762
Point (12.33586069088391035 47.67420868969388437);1189;yes;natural_monument;71788;PL.ZIPOP.1393.PP.1218062.2765;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2765
Point (12.33586122096693849 47.67420874798377639);1190;yes;natural_monument;71787;PL.ZIPOP.1393.PP.1218062.2764;tree;;Platan klonolistny;Platanus xacerifolia;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2764
Point (12.33586083537030476 47.67420816006087136);1191;yes;natural_monument;71790;PL.ZIPOP.1393.PP.1218082.2645;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218082.2645
Point (12.33586124523302807 47.67420874504050943);1184;yes;natural_monument;71780;PL.ZIPOP.1393.PP.1218062.2756;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2756
Point (12.33586122203763402 47.67420876030055865);1185;yes;natural_monument;71784;PL.ZIPOP.1393.PP.1218062.2761;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2761
Point (12.33586122310676814 47.67420875994564256);1186;yes;natural_monument;71783;PL.ZIPOP.1393.PP.1218062.2760;tree;;Klon jawor;Acer pseudoplatanus;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2760
Point (12.335861220667514 47.67420874706498068);1187;yes;natural_monument;71786;PL.ZIPOP.1393.PP.1218062.2763;tree;;Tulipanowiec amerykański;Liriodendron tulipifera;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218062.2763
